Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
249,-0.78841,1.125172,0.934213,1.155815,-0.02852,0.489476,0.067377,0.775357,-0.50798,-0.12405,0.415851,0.216104,-1.39999,0.765481,-0.35687,-0.74551,0.501831,0.119295,1.139479,-0.02273,0.026451,0.204265,-0.12879,-0.31966,-0.0951,-0.21442,0.291529,0.120686,13.28,0
250,-1.33737,1.109391,1.396223,0.038718,0.520267,-0.25916,0.806329,-0.01619,0.425314,0.607522,0.320421,-0.09281,-1.71483,-0.05983,-1.38387,-0.08068,-0.65948,0.267492,-0.1279,0.137318,-0.20043,-0.11635,-0.39865,-0.03469,0.444578,-0.48912,0.259927,0.065547,5.96,0
251,1.206638,0.143345,-0.13176,0.902486,0.219547,-0.02816,0.099295,0.00202,0.166709,-0.01477,-1.07274,-0.47121,-0.75213,0.548864,1.333077,0.046136,-0.40158,-0.21313,-0.41557,-0.14914,0.006414,-0.00017,-0.18681,-0.77728,0.686915,-0.24662,0.018176,0.011324,31.8,0
251,1.071813,-0.24993,0.189825,0.191109,-0.61578,-1.0741,0.213633,-0.32251,0.046084,-0.19235,-0.14553,0.571661,0.891624,0.108959,0.977414,0.209149,-0.34837,-0.4596,-0.08773,0.214074,0.095918,0.089349,-0.15951,0.487009,0.365901,1.056073,-0.10143,0.022797,120,0
251,-0.23864,-0.14669,0.829323,-1.77674,-0.08005,-0.74751,0.404431,-0.10381,-0.75314,0.663143,0.283326,-1.55434,-2.6566,0.111715,-1.36623,1.003229,-0.01935,-0.68144,0.593362,0.10892,0.219065,0.729404,-0.16395,-0.02006,-0.32569,-0.34922,0.203501,-0.00525,24,0
252,-2.39543,-1.54537,1.919391,1.062514,-0.62781,1.154561,-0.8615,1.089486,-1.34127,0.200626,0.8242,1.088348,0.539608,-0.07103,-0.38558,-2.40742,1.103434,1.0359,-0.14697,0.56123,-0.12057,-0.47385,0.453082,-0.3239,0.105117,-0.2192,0.261789,-0.12295,231.71,0
256,-1.37725,0.714823,2.507513,0.865082,-0.29049,1.077328,0.032507,0.510946,0.717788,-0.25642,0.316424,0.759521,-1.43942,-0.59277,-2.39714,-1.07254,0.615996,-0.58145,0.71498,-0.12534,-0.34185,-0.60673,-0.09974,-0.00912,0.328379,-0.50668,-0.03223,0.139841,13.53,0
256,-0.4718,0.523169,1.948967,0.995503,0.379069,-0.57747,0.521413,-0.12894,-0.70496,0.186559,1.501566,0.664846,-0.01876,0.250553,0.421564,-0.00643,-0.54437,0.313879,0.692053,0.200163,-0.09942,-0.28714,0.151288,0.490367,-0.72525,-0.74183,0.004784,-0.04598,18.45,0
257,-0.59932,0.887525,1.579214,-0.11373,0.304991,-0.18283,0.503722,0.241375,-0.7226,-0.62736,1.465897,-0.01476,-1.22937,0.102504,0.58932,0.308128,0.135025,0.091205,-0.03925,-0.08809,-0.13763,-0.52459,-0.05773,-0.05898,-0.32034,0.08918,0.058979,0.098448,1.98,0
258,1.130933,0.178069,0.53344,1.478955,-0.34293,-0.37999,0.063253,-0.02239,0.312978,-0.11884,-0.29439,0.480792,-0.48419,0.145854,-0.08547,-0.80432,0.39992,-1.04799,-0.49079,-0.2094,-0.08036,-0.02229,-0.02343,0.400434,0.607259,-0.33202,0.037441,0.019527,13.79,0
259,-0.94294,0.206074,1.625992,1.108392,0.875838,-1.21572,0.271173,-0.08924,-0.75554,-0.26173,-0.37881,0.119447,0.453333,0.25875,1.138747,-0.33105,-0.14636,0.063492,0.460362,0.311898,0.150838,0.188497,-0.14864,0.40717,0.644707,-0.19347,-0.02892,0.005323,20.17,0
259,1.095067,-0.01439,1.408552,1.266546,-0.94475,0.029578,-0.59851,0.175291,0.485231,-0.05924,1.239989,1.703944,0.789334,-0.32509,-0.63302,0.174005,-0.4749,0.259108,-0.00469,-0.07211,0.013107,0.248009,-0.00256,0.5701,0.387137,-0.44232,0.074531,0.032215,9.99,0
259,-1.56949,-1.93213,1.249203,-4.43421,1.244282,0.402688,-0.64955,0.534756,0.886183,-1.27565,1.525304,1.286995,-0.30379,-0.14926,0.514474,-3.13309,0.471588,0.110395,-2.32108,-0.17891,-0.07466,0.397405,0.19903,-1.38601,-0.14196,-0.98401,0.274079,-0.01978,55.45,0
259,-0.36361,1.104008,1.300678,0.070314,0.07518,-1.0104,0.683396,-0.07338,-0.40187,-0.50823,-0.19929,-0.03808,0.188826,-0.44182,0.887319,0.377648,0.005553,-0.1473,-0.09092,0.123176,-0.26116,-0.68544,-0.01366,0.336313,-0.15758,0.071699,0.245539,0.099037,0.99,0
260,1.455906,-0.92838,0.353459,-1.37787,-1.23313,-0.60029,-0.81763,-0.18551,-2.05366,1.36287,-0.074,-0.32425,1.277705,-0.37808,0.67845,-0.76398,0.770637,-0.7743,-0.51762,-0.28484,-0.30622,-0.46831,0.119445,0.052555,0.255276,-0.31334,0.044343,0.022091,26.5,0
260,1.026702,-0.66166,0.897601,0.144403,-1.10521,0.020245,-0.70727,0.195918,0.743371,-0.11894,0.741295,0.603257,-0.42165,-0.04289,0.090411,0.694674,-0.59014,0.572237,0.329716,0.112745,0.150661,0.322398,-0.15474,0.097655,0.174639,1.103205,-0.06071,0.016598,99,0
260,1.075229,-0.33534,1.680468,1.192098,-1.27053,0.313498,-0.87102,0.235402,1.315261,-0.47821,-0.37061,1.506749,0.848506,-1.06778,-1.10597,-0.9416,0.710496,-1.05735,-0.29539,-0.11325,0.09293,0.815227,-0.05455,0.731149,0.431465,0.580189,0.062528,0.025628,5.46,0
261,1.260328,0.299161,0.527681,0.614899,-0.42059,-0.97753,0.108485,-0.2445,-0.05832,-0.08583,-0.09836,0.732374,0.996718,0.103733,0.956964,0.270445,-0.46148,-0.62639,-0.12409,-0.04924,-0.2494,-0.68843,0.12829,0.398967,0.240282,0.092213,-0.02463,0.020529,1.98,0
263,1.143649,0.12821,0.407255,1.16095,-0.50453,-0.90484,0.111993,-0.15167,0.180408,0.001027,-0.51176,-0.23376,-0.81499,0.513247,1.12111,0.219197,-0.42403,-0.05236,-0.38204,-0.10203,-0.036,-0.22175,-0.04975,0.345483,0.495658,-0.44044,0.008209,0.031689,49.99,0
265,-0.29384,-0.04437,1.093146,-1.57647,-0.10749,-0.79122,0.291465,-0.09316,-1.40637,0.061025,-0.46405,-0.11105,0.566393,-0.04504,0.383372,-1.45762,-0.03491,0.466331,-1.72645,-0.45159,-0.23557,-0.28621,0.069303,0.107632,-0.38514,0.866055,-0.0176,0.039893,24.84,0
265,-0.56109,0.508698,1.428464,1.26164,0.617083,-0.22675,0.407581,0.078411,-0.33185,-0.32841,-0.66664,0.265367,-0.04645,0.02963,0.006496,-1.10955,0.505925,-0.70828,0.437557,0.061166,0.063085,0.309058,-0.03718,0.098923,-0.25949,-0.31938,0.184781,0.167585,13.08,0
265,-0.491,0.906953,1.645423,-0.08353,-0.19556,-0.71017,0.559119,0.11634,-0.53819,-0.12202,1.332971,0.241547,-0.96082,0.526003,0.229368,0.3772,-0.52001,0.186336,0.230867,0.062757,-0.16807,-0.51739,0.01865,0.491652,-0.2778,0.043841,0.253372,0.111749,9.03,0
265,0.073631,1.051207,-0.28122,0.853749,1.065966,1.219197,-1.2256,-2.26221,-0.58444,-1.41877,0.958529,0.890147,0.275972,-0.61383,1.837591,-0.60071,1.918818,-1.53382,-2.4796,0.420519,-1.15013,0.870673,-0.26673,-1.04873,0.232705,-0.26246,0.187976,0.231428,1,0
266,-2.56496,2.470985,2.649417,-1.56426,1.794297,-0.61474,4.185906,-3.85536,5.436633,8.737458,1.682963,-1.30954,-0.05248,-4.89072,1.608141,-1.66608,-2.43592,-1.1694,-0.42848,3.564138,-1.67271,-0.46315,-0.53247,0.306494,0.226844,-0.36542,-0.93673,-2.73389,10.35,0
266,1.289673,-0.6944,0.986683,-0.627,-1.56174,-0.61282,-0.94904,0.068872,-0.74402,0.825568,1.277463,0.281344,-0.36815,0.218535,0.57828,-0.71965,-0.34121,1.582472,-0.66782,-0.48538,-0.41194,-0.81205,0.217873,0.515077,-0.1744,0.828402,-0.03926,0.013061,14.9,0
266,0.982539,-0.22909,0.003051,1.444009,0.200645,0.636756,0.012166,0.128519,-0.36199,0.44571,-1.53987,-0.83826,-0.45536,0.328596,1.148733,1.071892,-0.73848,-0.56383,-0.49906,0.168044,-0.31522,-1.34702,-0.03382,-1.35983,-0.00546,0.706075,-0.09182,0.024234,154.4,0
267,0.992496,-0.658,1.028643,0.333157,-1.23431,-0.32245,-0.44525,-0.02194,1.067244,-0.52932,-0.65579,1.0187,0.822718,-0.69458,-0.37888,-0.14259,0.098948,-0.71578,0.42563,0.207353,-0.15575,-0.40598,-0.03039,0.495301,0.123244,0.927555,-0.04984,0.035965,122.36,0
267,-0.071,2.114931,-3.59786,0.15933,3.543995,2.366976,0.727398,0.335814,0.77295,0.834859,1.229429,-0.9863,-0.3446,-4.14315,1.412313,0.896138,2.076125,1.831926,-0.18122,0.997323,-0.45545,-0.53055,0.046282,0.63514,-0.09347,-0.41899,0.463129,-0.1391,2.28,0
268,1.146065,0.285853,0.562439,1.459336,-0.22589,-0.3463,0.131988,-0.08518,0.136365,-0.15,-0.0961,1.102136,0.686087,-0.08917,-0.21396,-0.85937,0.331943,-1.19212,-0.49575,-0.14853,-0.07147,0.076177,-0.03057,0.444843,0.650037,-0.33574,0.046372,0.020899,6.54,0
269,1.320626,-1.17434,0.713431,-2.17794,-1.51123,0.059314,-1.30806,0.298796,0.788814,-0.2001,0.835251,0.506268,-0.89231,0.083951,0.871965,-1.85635,0.163268,1.670423,0.061359,-0.57724,-0.35422,-0.36528,0.064822,-0.322,0.152701,-0.00313,0.075103,0.010941,2.6,0
269,-0.33446,0.826789,2.207683,0.470566,-0.53408,-0.70274,0.286891,-0.03952,-0.3983,-0.36617,-0.06939,0.225014,0.565925,-0.05728,1.364112,0.080468,-0.19356,-0.02886,0.374794,0.083823,0.053746,0.174343,0.010815,0.735725,-0.62275,0.219987,0.131556,0.152586,6.47,0
270,-1.35694,0.033724,1.874195,-1.4691,-3.12591,1.677056,-4.92557,-7.49466,-1.27847,-1.11878,-1.77774,-0.23393,-1.83576,-0.18756,-2.59496,-0.43805,1.682071,-0.12959,-0.92423,1.394631,-4.13461,0.864378,0.153499,0.669049,1.108159,-0.12067,0.043393,0.237636,52.95,0
271,1.196193,0.245161,0.631947,0.642941,-0.41313,-0.69973,0.019533,-0.1125,-0.04706,-0.12271,0.371981,0.794398,0.674413,0.200159,1.211883,-0.10552,-0.05086,-1.15158,-0.60307,-0.10948,-0.20387,-0.53364,0.201929,0.406872,0.116137,0.102675,-0.00912,0.0197,0.89,0
271,-0.68974,1.086091,1.260978,-0.38667,0.023899,-1.13891,0.752138,-0.02737,-0.0329,-0.55984,-0.61179,-0.98659,-1.67868,-0.132,0.649186,0.673279,-0.15778,0.007915,-0.71873,-0.10104,-0.23001,-0.7473,0.011255,0.282653,-0.44978,-0.08743,0.182553,0.202336,5.99,0
272,0.867479,-1.10225,0.608959,0.826675,-1.24621,0.072492,-0.50915,0.08733,-0.46495,0.643826,-0.85222,-0.43429,-0.76879,0.080408,0.601415,-1.66956,0.300075,0.941355,-1.48414,-0.2399,-0.24282,-0.55661,-0.11015,0.025722,0.263809,-0.32419,0.04255,0.063652,208.38,0
273,1.124355,-0.13295,0.588467,0.804871,-0.72627,-0.52187,-0.16701,0.059298,0.368093,-0.00193,1.014765,0.596596,-1.34645,0.382687,-0.7919,-0.0862,-0.07574,-0.13308,0.431188,-0.13953,-0.16517,-0.44687,0.017617,0.548845,0.347079,0.239948,-0.03856,0.006765,32.51,0
273,-0.79297,0.273688,2.61204,1.213495,-0.22501,-0.59458,-0.25074,0.162628,0.038633,-0.40165,-0.48577,0.156503,-0.00944,-0.22434,0.761461,-0.22682,0.002774,0.218881,0.377095,0.145012,0.1362,0.38114,-0.02069,0.706053,-0.23417,-0.37719,0.164555,0.155042,6.51,0
273,0.216727,0.710626,1.224876,1.139405,-0.37635,-0.25399,-0.03456,-0.81255,-0.26026,-0.12847,0.053679,0.020851,-0.62693,0.605768,1.568848,-0.43488,0.233917,-0.53432,-0.28838,-0.21441,0.773476,-0.23361,-0.04537,0.368535,0.675418,-0.28628,0.19673,0.226031,18,0
274,-0.58619,0.490033,0.564065,-1.22836,2.860178,3.363731,0.263669,0.703249,-0.64852,-0.33828,-0.08827,-0.39228,-0.09589,0.134684,1.140451,0.416863,-0.94299,0.09666,0.513916,0.241503,-0.29503,-0.96589,-0.20754,0.98988,0.257821,0.114458,-0.15943,-0.15892,1.98,0
275,-0.36352,0.055464,1.857571,-1.08542,-0.98192,-0.47303,0.210565,0.02267,-1.64169,0.286994,1.298546,0.497639,0.44837,0.07608,0.153456,-1.03522,-0.33842,1.507921,-0.44138,-0.25988,-0.40821,-0.90778,0.248037,0.492936,-0.52489,0.340449,0.011119,0.060936,70.33,0
278,-1.0923,0.43075,1.249785,0.429757,1.272076,0.548203,-0.12059,0.452571,-0.41401,-0.31014,1.119277,0.583456,0.371112,-0.29862,2.283799,-1.28108,1.537801,-2.14768,-1.06849,-0.05271,-0.07892,0.07287,0.126237,-0.64816,-1.0491,0.206696,0.411803,0.1888,2.69,0
279,-0.85706,0.204627,2.186985,-0.04559,0.472689,-0.18745,0.435892,0.010475,-0.18209,-0.36953,0.599526,0.285636,-0.80314,-0.10303,-0.83517,-0.08448,-0.35342,0.105381,0.928781,0.175356,-0.23729,-0.61172,-0.1908,0.003336,0.212666,0.295664,-0.17526,-0.16561,19.29,0
279,-0.36523,1.104352,1.290217,0.070321,0.043432,-0.9852,0.727144,-0.08131,-0.41681,-0.5189,-0.1874,-0.00477,0.258662,-0.45546,0.879676,0.376499,0.000669,-0.15305,-0.0935,0.140779,-0.25701,-0.67935,0.001146,0.337299,-0.15268,0.071208,0.243797,0.099436,8.99,0
280,0.878794,-0.26691,0.409706,1.509808,-0.4878,0.376829,-0.38929,0.331361,0.702728,-0.57411,1.111967,0.599725,-1.23459,-1.02802,-0.78063,-0.08181,0.9797,0.385092,-0.24011,-0.00171,0.025056,0.110527,-0.19124,-0.0592,0.50435,-0.27153,0.0591,0.053501,109.15,0
282,-0.35647,0.725418,1.971749,0.831343,0.369681,-0.10778,0.75161,-0.12017,-0.42067,-0.05994,-0.50827,0.425506,0.414309,-0.69838,-1.46535,-0.11901,-0.14474,-1.33222,-1.54744,-0.1336,0.020804,0.424312,-0.01599,0.466754,-0.80996,0.657334,-0.04315,-0.0464,0,0
282,0.05778,1.550356,-1.95041,2.041473,2.258426,4.692012,-2.30391,-4.49213,-2.01311,0.108544,-0.44493,0.079247,-0.41882,1.642575,0.914557,0.37916,-0.19904,0.250599,0.591391,1.419343,-2.47711,0.803886,0.284487,0.993049,-0.03925,0.173406,0.18184,0.37808,27,0
282,-0.42603,1.041184,1.063793,-0.40792,0.077615,-0.81086,0.620734,-1.04859,-0.41671,-0.57525,-0.46557,0.662808,0.974221,-0.15601,-0.25361,-0.43447,0.066692,-0.72072,0.415396,-0.13957,0.758834,-0.1072,-0.13957,0.500355,0.165607,1.05225,-0.02439,0.008398,2,0
282,-0.66942,-0.16904,1.301837,0.370525,0.950911,-0.41391,-0.14904,0.127021,0.463116,-0.59566,-1.77874,0.443601,0.892825,-0.56917,-0.75207,0.229794,-0.8428,0.304661,-0.5194,0.06016,0.29749,0.89077,0.012742,-0.40776,-0.67819,-0.51318,0.25335,0.254336,11.64,0
283,0.948032,0.318725,0.730591,2.583975,-0.20646,-0.21318,0.220329,-0.06207,-0.86802,0.581174,0.101195,0.4704,0.675281,0.209463,0.70433,0.309108,-0.28168,-0.92469,-1.52131,0.034971,0.039315,-0.06983,0.004094,0.396459,0.295033,-0.07623,-0.00445,0.041688,94.5,0
283,-0.53,0.766554,1.759393,-1.16007,-0.50104,-1.40451,0.679279,-0.24259,0.520868,-0.11728,-3.20E-05,-0.32008,-0.88631,-0.17652,0.606221,0.426544,-0.56805,-0.49652,-0.9826,0.138236,-0.16303,-0.21941,0.016959,0.934128,-0.32738,0.668479,0.114264,-0.09138,2.31,0
284,1.141436,0.081893,0.503625,1.487212,-0.47317,-0.41138,-0.05319,0.071036,0.553486,-0.06969,-0.56606,-0.36348,-2.06954,0.459588,0.08858,-0.72992,0.489465,-0.85373,-0.47757,-0.32235,-0.10234,-0.15023,0.001322,0.369459,0.556295,-0.32664,0.028101,0.015215,7.89,0
284,-0.94262,0.657318,1.191544,1.326497,0.976745,-0.83297,0.238933,0.163402,-0.58498,-0.78964,-0.1445,-1.44516,-2.11589,-0.61713,1.966837,-0.2037,1.500692,0.586786,0.271466,0.115263,0.062165,-0.01608,-0.23631,-0.0828,0.357494,-0.11053,0.080796,0.113264,1,0
284,-0.76497,1.339506,1.209389,0.005939,-0.33181,-0.91924,0.43438,0.30884,-0.69856,-0.56819,-0.39737,0.572463,0.965211,0.285588,0.713761,0.280847,-0.27469,-0.41823,0.000656,0.062044,-0.17051,-0.53474,0.043176,0.38821,-0.13703,0.070418,0.142735,0.060537,11.99,0
284,-1.16721,1.263648,-0.10985,-0.78362,-1.47269,-0.2128,1.732683,-0.88295,-0.33191,-0.83291,-0.69705,0.780409,1.02632,0.049649,-0.74825,0.031018,-0.12482,-0.73603,-0.33615,-0.3689,0.770748,0.105265,0.12768,0.509606,-0.40195,0.835236,0.286015,0.067264,302.1,0
284,-0.81076,0.654499,2.217257,0.104341,-0.2868,0.117833,0.287552,-0.73646,0.699092,-0.62557,-0.76773,-0.42415,-1.6833,-0.2839,-0.39481,-0.23516,-0.12024,-0.33153,-1.54027,-0.45508,0.938194,0.571651,-0.10161,0.363928,-0.17095,-0.47152,0.058958,-0.07916,30.3,0
285,-0.93181,1.527737,0.818889,0.05699,-0.31993,-1.05474,0.35879,0.354073,-0.39259,-0.43268,-0.31128,0.16612,0.321498,-0.21051,0.857177,0.479782,0.159893,-0.13363,-0.12768,0.14348,-0.24997,-0.71379,0.044634,0.334423,-0.08141,0.078215,0.231701,0.09092,8.99,0
287,1.030072,-0.29509,-0.10992,0.07154,-0.31825,-0.91298,0.43193,-0.30289,-0.04443,-0.22975,-0.49811,0.318528,0.521522,0.316361,1.000955,0.401469,-0.45709,-0.86685,0.405462,0.279361,-0.45849,-1.72668,0.087429,-0.10854,-0.02341,0.525921,-0.12027,0.031205,160,0
288,-0.59882,0.073254,-0.11379,-2.31519,1.644382,4.389522,3.174203,-1.03239,0.673033,0.892548,0.386673,-0.92911,-0.21528,-1.2137,0.832917,0.361299,-1.77813,-0.32027,-0.0039,-0.10445,-0.58854,-0.49647,-0.27657,1.069602,-0.62908,0.401503,-1.34658,-1.22851,380.95,0
288,1.098584,-1.22249,-0.31912,-1.72338,-0.41617,0.635065,-0.41785,0.060453,0.083646,-0.2495,0.213149,1.604343,1.626154,-0.2291,-0.16073,-2.202,-0.09572,1.265875,0.570777,-0.12344,-0.51124,-1.00611,-0.22711,-1.33509,0.563138,-0.60573,0.071881,0.029739,156.98,0
288,1.268069,0.285832,-0.14728,1.047742,0.672115,0.656656,0.138315,-0.01079,0.158271,-0.16617,-1.53117,0.871081,1.624851,-0.31937,-0.15759,-0.38591,-0.33184,-0.70714,0.150423,-0.05183,-0.17763,-0.18953,-0.25155,-1.26624,0.901899,-0.23084,0.048271,0.004764,6.54,0
289,-1.78212,-0.32608,2.282092,-0.38181,1.06129,2.666355,0.311426,0.364125,1.080382,0.652494,1.218282,0.121398,-0.95289,-0.90559,0.803764,-0.97125,0.20951,-1.22534,-0.72636,0.179087,-0.31655,0.480398,0.193991,-1.86721,0.145658,0.491213,0.248133,-0.50404,74.47,0
290,-0.69582,0.581773,2.37818,0.063396,0.329119,-0.44986,1.269104,-0.75836,0.381712,0.117014,-0.61131,-0.48248,-0.77852,-0.74991,-0.17064,-0.65081,-0.19769,-0.56183,0.50129,0.067065,-0.32795,-0.36968,-0.42699,0.42017,0.235207,0.194957,-0.70847,-0.62122,30.5,0
290,-5.1663,-5.44937,2.988498,2.658991,1.948152,-0.85447,-0.32639,-1.01736,1.983901,1.055235,-0.50351,0.234325,0.847508,-2.38549,0.326193,-0.93584,0.191503,-0.22743,2.862706,-2.53894,-1.29722,1.172278,3.150413,0.574081,1.018394,0.987099,0.658283,-1.60972,85,0
290,-0.48723,0.505825,0.88067,0.972986,0.823367,0.287738,0.725039,0.02104,-0.26814,-0.36704,-2.16629,-0.44554,-0.01644,-0.03918,-0.0903,-0.38498,-0.261,0.243463,1.329327,0.220836,-0.05221,-0.12957,-0.17715,-1.00412,0.169317,-0.23425,0.129244,0.139251,67.36,0
290,1.355157,-1.31894,0.166357,-1.57482,-1.27927,-0.18279,-0.9856,-0.01285,-1.98093,1.558276,0.483376,-0.63043,0.148936,-0.05833,0.077657,0.199515,-0.05139,0.595858,0.421529,-0.13887,-0.409,-1.09094,0.026299,-0.57338,0.15209,-0.45398,0.011317,0.023964,101,0
292,-0.40185,1.015111,1.30201,-0.04221,0.055806,-0.68309,0.561144,0.106408,-0.57088,-0.32579,1.392099,0.320594,-0.50996,-0.12339,0.254185,0.604842,-0.21167,0.425377,0.202857,0.098547,-0.21593,-0.62317,-0.01388,0.26295,-0.20735,0.056362,0.237041,0.087456,4.45,0
292,1.252189,-0.12678,0.280285,0.579416,-0.37412,-0.21522,-0.19308,0.011076,0.770448,-0.1972,-1.57776,-0.37788,-0.98938,0.052592,0.055325,0.118796,-0.22932,-0.33675,0.572051,-0.12225,-0.3603,-0.95957,-0.02384,-0.4622,0.381732,0.340518,-0.03493,0.007525,23.88,0
293,1.123311,-0.17014,0.898773,1.572445,-0.72742,0.226641,-0.52265,0.285407,1.173965,-0.19491,-1.1921,-0.39536,-2.21383,0.005351,-0.48569,-0.72726,0.55414,-0.64528,-0.24163,-0.33491,-0.10996,-0.0322,-0.04426,0.04235,0.54719,-0.25056,0.060741,0.0177,5,0
294,-1.09748,1.246236,0.464855,-0.1782,0.249499,-0.72506,1.19776,-0.35858,-0.15311,0.383807,-0.82265,-0.07285,0.450498,0.00162,0.581122,-0.01856,-0.54276,-0.23851,0.195418,0.031587,-0.05015,0.114628,-0.18897,-0.06673,-0.16096,0.275263,0.117647,0.272015,73,0
294,-0.74512,0.44644,1.714154,-0.14663,-0.24429,-0.96306,0.566537,-0.045,0.274475,-0.68654,-0.78868,-0.21376,-1.21518,-0.05688,-0.70021,-0.09616,-0.07991,-0.62547,-0.37612,-0.22064,-0.14923,-0.4407,0.08886,0.708177,-0.57054,0.036992,-0.04173,0.182178,33.33,0
297,1.16846,0.284169,0.427985,1.382027,-0.05759,-0.15717,0.132989,-0.07071,0.141838,-0.15293,-0.36841,1.053716,0.854168,-0.13072,-0.20228,-0.76957,0.207233,-1.09943,-0.37387,-0.13022,-0.09141,0.025132,-0.07243,0.121771,0.697131,-0.31595,0.04661,0.017891,6.86,0
297,1.171488,0.111367,0.358994,0.210844,-0.56082,-1.40854,0.354584,-0.35331,-0.11827,-0.22657,0.309149,0.849665,0.795538,0.269098,0.902375,0.073092,-0.19353,-1.16116,0.121038,0.058719,-0.45473,-1.45183,0.265729,0.71564,-0.03348,0.285188,-0.08093,0.024925,54.75,0
297,-1.14804,0.367626,2.769717,-0.35656,-0.26846,0.323423,-0.10872,0.452755,0.16699,-0.75205,1.034453,0.563469,-0.96978,-0.20345,-0.74864,0.176892,-0.25089,-0.07821,-0.66542,-0.16565,0.063334,0.16821,-0.19452,0.228655,0.107744,0.222331,-0.10916,0.089767,6.2,0
297,1.145614,0.004148,0.772422,0.916543,-0.5687,-0.2816,-0.16175,-0.02548,0.479307,-0.29095,-0.11897,1.135894,0.734979,-0.32992,-0.24592,-0.76473,0.427097,-1.22951,-0.30162,-0.09817,-0.04628,0.17442,-0.01483,0.481153,0.460998,0.417277,0.007883,0.014894,12.31,0
298,1.218417,0.077792,0.533944,0.843849,-0.53602,-0.70228,0.006656,-0.15341,0.421584,-0.20499,-0.6154,0.62096,0.238575,-0.12244,-0.24,-0.29472,0.01676,-0.74613,0.214193,-0.08769,-0.22456,-0.46672,0.003663,0.438026,0.46076,0.267056,-0.02192,0.014812,13.99,0
298,1.331412,-0.71587,-0.00599,-0.52841,-0.88011,-0.67641,-0.46166,-0.04328,-0.43903,0.589484,-0.63563,-1.54551,-2.15974,0.261961,0.257746,0.335092,1.024396,-1.84506,0.461944,-0.07271,0.168776,0.41617,-0.13154,0.068375,0.633619,-0.03074,-0.01157,0.000254,36,0
300,0.007043,1.239504,0.41705,0.530004,0.942324,-0.55997,1.502981,-0.75156,0.012713,1.619208,1.237696,0.446131,0.15619,-0.15259,0.076428,-0.57106,-0.86098,0.329831,0.744637,0.557375,-0.04672,0.72087,-0.14187,0.019747,-0.66586,-0.48994,0.157919,-0.33212,1.91,0
302,1.073785,-0.17004,0.790656,1.128605,-0.58596,0.070807,-0.41494,0.057949,0.503324,-0.03692,-1.1776,-0.02649,0.450776,-0.0898,1.463998,0.925483,-1.01718,0.606265,-0.41461,0.086693,0.100287,0.147604,-0.18488,-0.46081,0.423909,-0.31817,0.046111,0.046843,90,0
302,-0.98617,1.732934,0.857587,0.17895,-0.79422,-0.08847,-1.26679,-4.92222,0.010309,-0.00306,0.071676,0.947121,0.474475,0.362347,0.79735,0.238125,0.036823,-0.60626,-0.41837,-0.99129,4.332858,-2.33139,0.568103,0.638796,0.867788,0.181051,0.225638,0.179027,9.99,0
303,1.254258,1.218376,-2.14861,1.155957,1.813892,-0.23836,0.623888,-0.06027,-0.73926,-1.44811,1.66248,0.27289,0.801458,-3.39499,0.633705,1.298632,2.194767,1.72481,-0.40022,0.042415,-0.21008,-0.46385,-0.37085,-1.64471,0.96267,-0.20055,0.055746,0.071654,2.95,0
303,1.031132,-0.16828,0.776979,1.072033,-0.33739,0.557438,-0.44577,0.157226,0.39476,-0.10137,-0.83818,0.426966,1.123314,-0.19924,1.639951,0.600513,-0.77833,0.07235,-0.77771,0.099293,0.135881,0.318726,-0.16365,-0.75286,0.374489,-0.2908,0.067121,0.04492,90,0
304,1.049639,0.066437,0.059213,0.285469,0.635754,1.473074,-0.37699,0.579045,-0.18224,-0.29701,2.247481,1.047908,-0.1374,0.061753,1.536167,-0.48142,0.841497,-1.60682,-1.33223,-0.21201,-0.14114,-0.30471,0.206105,-1.39755,-0.09312,0.227115,0.04234,0.001972,1.98,0
305,0.43995,-0.94984,-0.11259,2.572536,0.149829,1.544542,0.213718,0.278461,-0.37417,0.478006,-0.32796,0.38719,-0.17266,0.092067,-1.17309,0.449889,-0.58039,0.068516,-0.30006,0.594319,0.136101,-0.27547,-0.5548,-1.27807,0.554427,0.133135,-0.05305,0.058084,379.63,0
307,-2.65829,-3.01478,2.271636,-1.2182,1.546541,-1.68206,-1.52491,0.088425,-0.76127,0.621253,0.671973,0.044639,0.019231,-0.29553,0.135417,-0.39404,-0.98039,1.97949,-1.14741,-0.01706,-0.21274,-0.58762,0.320804,-0.01323,-0.23377,0.742313,-0.50526,0.394053,52.9,0
307,1.169209,-0.03225,1.011697,1.353641,-0.87606,-0.32057,-0.44336,0.053143,0.86826,-0.15468,-0.92587,0.133229,-0.56061,-0.16748,0.115517,-0.07021,-0.15694,0.067247,-0.22893,-0.17353,0.08353,0.45219,-0.13436,0.40771,0.633324,-0.21384,0.05628,0.028997,9.97,0
308,1.10387,-0.37936,0.699437,0.174333,-0.91802,-0.41844,-0.39411,0.061586,0.436487,-0.08444,1.110036,0.807999,-0.41707,0.142484,-0.18119,0.352517,-0.36218,0.108861,0.395958,0.020979,0.00822,-0.01635,-0.05082,0.398894,0.202283,0.992404,-0.07417,0.006682,60,0
